title,property_size,bedrooms,bathrooms,furnishing,region,region_name,region_parent_name,is_boost,price
"6bdrm Duplex in Estate, Gwarinpa for sale",1000,6,6,unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),diamond,"₦ 750,000,000"
"3bdrm Duplex in Cooperative Estate, Alimosho for sale",200,3,4,semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,diamond,"₦ 130,000,000"
4bdrm Duplex in GRA Phase 1 for sale,680,4,4,semi-furnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,enterprise,"₦ 520,000,000"
Furnished 5bdrm Mansion in Private Estate Lekki for sale,600,5,5,furnished,"Lekki, Chevron",Chevron,Lekki,diamond,"₦ 480,000,000"
Furnished 4bdrm Block of Flats in Private Estate for sale,1500,4,4,furnished,"Ajah, Sangotedo",Sangotedo,Ajah,diamond,"₦ 650,000,000"
"Furnished 3bdrm Duplex in Along Dangote, Eleko for sale",500,3,3,furnished,"Ibeju, Eleko",Eleko,Ibeju,diamond,"₦ 110,000,000"
Furnished 5bdrm Mansion in Banana Lsland Ikoyi for sale,600,5,5,furnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,diamond,"₦ 7,000,000,000"
Furnished 4bdrm Bungalow in Enugu for sale,1000,4,4,furnished,"Enugu State, Enugu",Enugu,Enugu State,diamond,"₦ 140,000,000"
4bdrm Duplex in Gra Ikeja Lagos for sale,412,4,4,semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,diamond,"₦ 370,000,000"
Furnished 5bdrm Duplex in Chevron Lekki for sale,600,5,5,furnished,"Lekki, Chevron",Chevron,Lekki,diamond,"₦ 450,000,000"
"Furnished 9bdrm Mansion in South East London, Sangotedo for sale",700,9,9,furnished,"Ajah, Sangotedo",Sangotedo,Ajah,diamond,"₦ 7,000,000,000"
Furnished 2bdrm Block of Flats in Bogije Ibeju Lekki for sale,1000,2,2,furnished,"Ibeju, Bogije",Bogije,Ibeju,diamond,"₦ 260,000,000"
Furnished 5bdrm Mansion in Private Estate Lekki for sale,600,5,5,furnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,diamond,"₦ 250,000,000"
2bdrm Bungalow in Ibadan for sale,464,2,2,unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,False,"₦ 32,000,000"
9bdrm Duplex in Guzape for sale,1800,9,9,unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),diamond,"₦ 3,000,000,000"
5bdrm Duplex in Omole Phase 1 for sale,400,5,6,semi-furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,enterprise,"₦ 600,000,000"
4bdrm Duplex in Sangotedo for sale,323,4,4,unfurnished,"Ajah, Sangotedo",Sangotedo,Ajah,diamond,"₦ 150,000,000"
4bdrm Apartment in Lifecamp for sale,500,4,4,unfurnished,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,diamond,"₦ 300,000,000"
4bdrm Duplex in Ikate for sale,350,4,4,unfurnished,"Lekki, Ikate",Ikate,Lekki,diamond,"₦ 220,000,000"
3bdrm Apartment in Mabushi for sale,120,3,3,unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),diamond,"₦ 140,000,000"
"7bdrm Duplex in Efab Metropolis, Gwarinpa for sale",1200,7,7,unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),diamond,"₦ 420,000,000"
"5bdrm Duplex in Megamound, Ikota for sale",600,5,6,unfurnished,"Lekki, Ikota",Ikota,Lekki,diamond,"₦ 660,000,000"
3bdrm Block of Flats in Wuye for sale,100,3,4,unfurnished,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),diamond,"₦ 140,000,000"
3bdrm Block of Flats in Karsana for sale,150,3,4,unfurnished,"Gwagwa, Karsana",Karsana,Gwagwa,diamond,"₦ 75,000,000"
"5bdrm Duplex in A Well Secured, Chevron for sale",400,5,6,unfurnished,"Lekki, Chevron",Chevron,Lekki,diamond,"₦ 500,000,000"
5bdrm Duplex in Life Camp for sale,1000,5,6,unfurnished,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,diamond,"₦ 600,000,000"
4bdrm Duplex in Jabi for sale,250,4,5,unfurnished,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),diamond,"₦ 360,000,000"
"5bdrm Duplex in Chevron Alternative, Lekki Phase 2 for sale",248,5,5,semi-furnished,"Lekki, Lekki Phase 2",Lekki Phase 2,Lekki,enterprise,"₦ 400,000,000"
3bdrm Bungalow in Basorun Housing for sale,700,3,4,unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,diamond,"₦ 125,000,000"
Furnished 3bdrm Apartment in Pen Cinema for sale,300,3,3,furnished,"Agege, Pen Cinema",Pen Cinema,Agege,diamond,"₦ 110,000,000"
5bdrm Duplex in Chevron for sale,500,5,6,unfurnished,"Lekki, Chevron",Chevron,Lekki,diamond,"₦ 450,000,000"
"Furnished 2bdrm Apartment in Sangotedo, Lekki for sale",150,2,2,furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 60,000,000"
"3bdrm Apartment in Ikate, Lekki Phase 1 for sale",150,3,3,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 160,000,000"
Furnished 4bdrm Apartment in Benin City for sale,1100,4,4,furnished,"Edo State, Benin City",Benin City,Edo State,diamond,"₦ 350,000,000"
5bdrm Duplex in Chevron Lekki for sale,600,5,5,unfurnished,"Lekki, Chevron",Chevron,Lekki,diamond,"₦ 400,000,000"
"Furnished 3bdrm Block of Flats in Ganmo, Ifelodun-Kwara for sale",900,3,4,furnished,"Kwara State, Ifelodun-Kwara",Ifelodun-Kwara,Kwara State,diamond,"₦ 30,000,000"
"2bdrm Bungalow in Airport Road, Lugbe District for sale",500,2,4,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),diamond,"₦ 45,000,000"
Furnished 4bdrm Duplex in Ruuodomaya for sale,700,4,5,furnished,"Port-Harcourt, Ruuodomaya",Ruuodomaya,Port-Harcourt,enterprise,"₦ 175,000,000"
Furnished 3bdrm Block of Flats in Jabi for sale,700,3,4,furnished,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),enterprise,"₦ 1,300,000,000"
4bdrm Duplex in Ikeja for sale,500,4,4,unfurnished,"Lagos State, Ikeja",Ikeja,Lagos State,diamond,"₦ 280,000,000"
"Furnished 4bdrm House in Freedom Way, Lekki Expressway for sale",1000,4,4,furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,enterprise,"₦ 320,000,000"
"2bdrm Apartment in Ajah, Off Lekki-Epe Expressway for sale",300,2,2,unfurnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,enterprise,"₦ 80,000,000"
2bdrm Apartment in Ikate for sale,250,2,2,unfurnished,"Lekki, Ikate",Ikate,Lekki,enterprise,"₦ 220,000,000"
Furnished 4bdrm Block of Flats in Ikate for sale,500,4,4,furnished,"Lekki, Ikate",Ikate,Lekki,diamond,"₦ 300,000,000"
"5bdrm Duplex in Royal Garden Estate, Off Lekki-Epe Expressway for sale",630,5,5,unfurnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,enterprise,"₦ 550,000,000"
"3bdrm Duplex in Orchid, Chevron for sale",250,3,3,unfurnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 150,000,000"
4bdrm Duplex in Ajah for sale,250,4,4,unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,enterprise,"₦ 160,000,000"
"5bdrm Duplex in Cowrie Creek, Ikate for sale",400,5,5,unfurnished,"Lekki, Ikate",Ikate,Lekki,enterprise,"₦ 950,000,000"
4bdrm Duplex in Lekki Phase 1 for sale,300,4,4,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 450,000,000"
1bdrm Penthouse in Ikate for sale,250,1,1,unfurnished,"Lekki, Ikate",Ikate,Lekki,enterprise,"₦ 130,000,000"
3bdrm Duplex in Abraham Adesanya Estate for sale,200,3,3,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,enterprise,"₦ 95,000,000"
4bdrm Duplex in Owerri for sale,450,4,5,unfurnished,"Imo State, Owerri",Owerri,Imo State,enterprise,"₦ 120,000,000"
"2bdrm Block of Flats in Alakahia, Uzoba for sale",465,2,2,semi-furnished,"Port-Harcourt, Uzoba",Uzoba,Port-Harcourt,diamond,"₦ 180,000,000"
"2bdrm Block of Flats in Fo1, Kubwa for sale",900,2,3,semi-furnished,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),diamond,"₦ 75,000,000"
17bdrm Duplex in Utako District Abuja for sale,1375,17,20,semi-furnished,"Abuja (FCT), Utako",Utako,Abuja (FCT),diamond,"₦ 1,300,000,000"
"8bdrm Block of Flats in Second Gate,, Iwo Road for sale",500,8,12,unfurnished,"Ibadan, Iwo Road",Iwo Road,Ibadan,enterprise,"₦ 85,000,000"
3bdrm Block of Flats in Kurudu Army Scheme for sale,1000,3,4,semi-furnished,"Abuja (FCT), Kurudu",Kurudu,Abuja (FCT),diamond,"₦ 150,000,000"
"4bdrm Duplex in Harris Drive, Vgc for sale",287,4,4,unfurnished,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,enterprise,"₦ 150,000,000"
"5bdrm Duplex in Orchid Road, Ikota for sale",278,5,5,unfurnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 560,000,000"
4bdrm Duplex in Harris Drive Off By for sale,287,4,4,semi-furnished,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,enterprise,"₦ 200,000,000"
"5bdrm Penthouse in Engineer Lere Adigun, Basorun for sale",500,5,6,semi-furnished,"Ibadan, Basorun",Basorun,Ibadan,enterprise,"₦ 420,000,000"
"4bdrm Bungalow in Oke-Badan Estate, Akobo for sale",650,4,5,semi-furnished,"Ibadan, Akobo",Akobo,Ibadan,enterprise,"₦ 150,000,000"
"12bdrm Block of Flats in Aromolaran Estate, Agodi for sale",700,12,12,unfurnished,"Ibadan, Agodi",Agodi,Ibadan,enterprise,"₦ 68,000,000"
"4bdrm Duplex in Akala Estate, Akobo for sale",450,4,5,semi-furnished,"Ibadan, Akobo",Akobo,Ibadan,enterprise,"₦ 160,000,000"
5bdrm Duplex in Lekki Phase 1 for sale,347,5,5,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 680,000,000"
"Furnished 2bdrm Apartment in Victory Estate, Ago Palace for sale",250,2,3,furnished,"Isolo, Ago Palace",Ago Palace,Isolo,diamond,"₦ 75,000,000"
"3bdrm Duplex in Abraham Adesanya, Ajah for sale",300,3,3,unfurnished,"Lagos State, Ajah",Ajah,Lagos State,enterprise,"₦ 115,000,000"
"3bdrm Bungalow in Eleweran, Osun State for sale",450,3,4,unfurnished,Osun State,Osun State,,diamond,"₦ 13,000,000"
3bdrm Apartment in Ikate for sale,200,3,3,semi-furnished,"Lekki, Ikate",Ikate,Lekki,enterprise,"₦ 250,000,000"
"15bdrm Block of Flats in Ayobo, Ipaja for sale",648,15,20,semi-furnished,"Lagos State, Ipaja",Ipaja,Lagos State,diamond,"₦ 60,000,000"
5bdrm Duplex in Chevron Lekki Lagos for sale,289,5,5,unfurnished,"Lekki, Chevron",Chevron,Lekki,diamond,"₦ 490,000,000"
4bdrm Duplex in Maryland for sale,550,4,4,unfurnished,"Lagos State, Maryland",Maryland,Lagos State,diamond,"₦ 300,000,000"
"4bdrm Duplex in Greenland Estate, Mende for sale",635,4,4,unfurnished,"Maryland, Mende",Mende,Maryland,diamond,"₦ 250,000,000"
"4bdrm Bungalow in Queens Efab Estate, Gwarinpa for sale",1000,4,4,semi-furnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),diamond,"₦ 400,000,000"
4bdrm House in Kubwa for sale,250,4,4,unfurnished,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),enterprise,"₦ 160,000,000"
3bdrm Apartment in Life Camp for sale,150,3,3,semi-furnished,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,enterprise,"₦ 90,000,000"
3bdrm Bungalow in Efab Verizon Karsana for sale,750,3,4,semi-furnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),diamond,"₦ 185,000,000"
5bdrm Duplex in Omole Phase2 for sale,600,5,5,unfurnished,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,diamond,"₦ 550,000,000"
"5bdrm Duplex in Amazing Grace Estate, New Oko Oba for sale",350,5,5,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 330,000,000"
"4bdrm Duplex in Ogun State, Abeokuta South for sale",450,4,4,unfurnished,"Ogun State, Abeokuta South",Abeokuta South,Ogun State,diamond,"₦ 130,000,000"
"Furnished 3bdrm Block of Flats in Ijaiye Lagos, Alagbado for sale",600,3,3,furnished,"Ifako-Ijaiye, Alagbado",Alagbado,Ifako-Ijaiye,diamond,"₦ 120,000,000"
6bdrm Duplex in Mini Estate In Omole for sale,500,6,6,unfurnished,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,diamond,"₦ 750,000,000"
3bdrm Bungalow in Benin City for sale,450,3,3,unfurnished,"Edo State, Benin City",Benin City,Edo State,diamond,"₦ 37,000,000"
Furnished 4bdrm Duplex in Oregun for sale,300,4,4,furnished,"Ikeja, Oregun",Oregun,Ikeja,diamond,"₦ 300,000,000"
6bdrm Duplex in Banana Island for sale,500,6,6,unfurnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,diamond,"₦ 5,500,000,000"
3bdrm Duplex in Boys Town  P&T  for sale,500,3,4,semi-furnished,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Ipaja,diamond,"₦ 130,000,000"
"3bdrm Block of Flats in Governors Road, Egbeda / Egbeda for sale",650,3,3,semi-furnished,"Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Egbeda,diamond,"₦ 110,000,000"
5bdrm Duplex in Orchid Lekki Lagos for sale,400,5,6,semi-furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,diamond,"₦ 550,000,000"
5bdrm Duplex in Omole Phase 2 Lagos for sale,450,5,5,semi-furnished,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,diamond,"₦ 700,000,000"
5bdrm Duplex in Galadimawa for sale,500,5,5,unfurnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),enterprise,"₦ 550,000,000"
2bdrm Block of Flats in Lekki Phase 1 for sale,170,2,2,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 350,000,000"
4bdrm Duplex in Ipaja / Ipaja for sale,326,4,4,unfurnished,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Ipaja,diamond,"₦ 85,000,000"
3bdrm Apartment in Lekki Phase 1 for sale,1000,3,3,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 3,750,000,000"
3bdrm Apartment in Yaba Lagos for sale,450,3,3,unfurnished,"Lagos State, Yaba",Yaba,Lagos State,enterprise,"₦ 150,000,000"
3bdrm Apartment in Ilasan Lekki Lagos for sale,200,3,4,unfurnished,"Lekki, Ilasan",Ilasan,Lekki,enterprise,"₦ 200,000,000"
5bdrm Duplex in Magodo Gra Phase 2 for sale,450,5,5,unfurnished,"Lagos State, Magodo",Magodo,Lagos State,enterprise,"₦ 500,000,000"
"4bdrm Duplex in Asokoro, Abuja for sale",500,4,4,semi-furnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),enterprise,"₦ 1,700,000,000"
4bdrm Duplex in Wuse 2 for sale,400,4,4,unfurnished,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),enterprise,"₦ 500,000,000"
"5bdrm Duplex in Lugbe, FHA for sale",1000,5,6,unfurnished,"Lugbe District, FHA",FHA,Lugbe District,diamond,"₦ 120,000,000"
7bdrm Duplex in Kado for sale,600,7,7,unfurnished,"Abuja (FCT), Kado",Kado,Abuja (FCT),enterprise,"₦ 1,300,000,000"
"3bdrm Apartment in Jahi Gilmore, Abuja for sale",350,3,4,semi-furnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),enterprise,"₦ 200,000,000"
5bdrm Duplex in In An Estate for sale,500,5,6,semi-furnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),enterprise,"₦ 350,000,000"
"6bdrm Bungalow in Lugbe - Abuja, FHA for sale",1000,6,6,unfurnished,"Lugbe District, FHA",FHA,Lugbe District,diamond,"₦ 85,000,000"
"3bdrm Duplex in Emerald Duplex, Ogombo for sale",300,3,4,semi-furnished,"Ajah, Ogombo",Ogombo,Ajah,diamond,"₦ 180,000,000"
Furnished 4bdrm Duplex in Omole Phase 2 for sale,280,4,4,furnished,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,diamond,"₦ 290,000,000"
3bdrm Block of Flats in Shangisha Avenue for sale,620,3,3,unfurnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,diamond,"₦ 450,000,000"
"4bdrm Duplex in Estate, Lekki Expressway for sale",750,4,4,semi-furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,enterprise,"₦ 160,000,000"
"3bdrm Block of Flats in Estate., Jabi for sale",1400,3,3,semi-furnished,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),enterprise,"₦ 1,400,000,000"
"3bdrm Duplex in Estate, Durumi for sale",450,3,3,semi-furnished,"Abuja (FCT), Durumi",Durumi,Abuja (FCT),enterprise,"₦ 190,000,000"
"Furnished 3bdrm Apartment in Gwarimpa, Gwarinpa for sale",750,3,3,furnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),diamond,"₦ 300,000,000"
"4bdrm House in Akinola Cole, Adeniyi Jones for sale",180,4,4,semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,diamond,"₦ 380,000,000"
3bdrm Block of Flats in Ajelogo-Kosofe for sale,600,3,3,unfurnished,"Kosofe, Kosofe / Kosofe",Kosofe / Kosofe,Kosofe,enterprise,"₦ 165,000,000"
Furnished 4bdrm Duplex in Apple Junction for sale,500,4,4,furnished,"Amuwo-Odofin, Apple Junction",Apple Junction,Amuwo-Odofin,enterprise,"₦ 400,000,000"
"3bdrm Block of Flats in Off Pedro Road, Shomolu / Shomolu for sale",600,3,3,semi-furnished,"Shomolu, Shomolu / Shomolu",Shomolu / Shomolu,Shomolu,enterprise,"₦ 480,000,000"
5bdrm Duplex in Omole Phase1 Gra for sale,330,5,6,semi-furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,diamond,"₦ 550,000,000"
"4bdrm Duplex in In An Estate, GRA Phase 1 for sale",300,4,4,unfurnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,diamond,"₦ 400,000,000"
"5bdrm Duplex in Inside An Estate In, Ikota for sale",380,5,5,unfurnished,"Lekki, Ikota",Ikota,Lekki,diamond,"₦ 680,000,000"
"3bdrm Block of Flats in Greenland Estate, Iseri Olofin for sale",640,3,3,unfurnished,"Alimosho, Iseri Olofin",Iseri Olofin,Alimosho,diamond,"₦ 200,000,000"
"4bdrm Duplex in In An Estate, Ogudu GRA for sale",320,4,4,unfurnished,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,diamond,"₦ 500,000,000"
"5bdrm Mansion in Hosana Estate, Ago Palace for sale",650,5,5,unfurnished,"Isolo, Ago Palace",Ago Palace,Isolo,diamond,"₦ 360,000,000"
4bdrm Bungalow in Lasustech First Gate for sale,649,4,4,unfurnished,"Lagos State, Ikorodu",Ikorodu,Lagos State,diamond,"₦ 35,000,000"
"4bdrm Duplex in Inside An Estate, Gbagada for sale",280,4,4,unfurnished,"Lagos State, Gbagada",Gbagada,Lagos State,diamond,"₦ 310,000,000"
"4bdrm Duplex in Inside Estate, Maryland for sale",250,4,4,unfurnished,"Lagos State, Maryland",Maryland,Lagos State,diamond,"₦ 290,000,000"
3bdrm Block of Flats in Wuye for sale,250,3,3,unfurnished,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),enterprise,"₦ 135,000,000"
Furnished 19bdrm Block of Flats in Ayobo for sale,620,19,20,furnished,"Ipaja, Ayobo",Ayobo,Ipaja,diamond,"₦ 165,000,000"
"4bdrm Duplex in Lekki Palm City, Ado / Ajah for sale",100,4,4,unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,enterprise,"₦ 220,000,000"
3bdrm Apartment in Ikate for sale,100,3,3,unfurnished,"Lekki, Ikate",Ikate,Lekki,enterprise,"₦ 160,000,000"
"4bdrm Duplex in Orchid, Lekki for sale",100,4,4,unfurnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 300,000,000"
5bdrm Duplex in Ologolo for sale,100,5,5,unfurnished,"Lekki, Ologolo",Ologolo,Lekki,enterprise,"₦ 500,000,000"
4bdrm Duplex in Ikoyi for sale,100,4,4,unfurnished,"Lagos State, Ikoyi",Ikoyi,Lagos State,enterprise,"₦ 1,000,000,000"
3bdrm Block of Flats in Karu for sale,1500,3,4,unfurnished,"Abuja (FCT), Karu",Karu,Abuja (FCT),diamond,"₦ 85,000,000"
5bdrm Duplex in Orchid Lekki for sale,100,5,5,unfurnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 650,000,000"
"4bdrm Duplex in Orchid, Lekki Expressway for sale",100,4,4,unfurnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,enterprise,"₦ 280,000,000"
5bdrm Duplex in Ikoyi for sale,100,5,5,unfurnished,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,enterprise,"₦ 3,500,000,000"
2bdrm Apartment in Ikate for sale,1000,2,2,unfurnished,"Lekki, Ikate",Ikate,Lekki,enterprise,"₦ 180,000,000"
5bdrm Duplex in Lekki Phase 1 for sale,200,5,5,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 800,000,000"
"5bdrm Duplex in Ajah By Blenco, Off Lekki-Epe Expressway for sale",200,5,5,unfurnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,diamond,"₦ 200,000,000"
"4bdrm Duplex in In A Gated And, Off Lekki-Epe Expressway for sale",250,4,4,unfurnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,diamond,"₦ 200,000,000"
4bdrm Duplex in Private Estate Ogba for sale,200,4,4,semi-furnished,"Ogba, Aguda / Ogba",Aguda / Ogba,Ogba,enterprise,"₦ 195,000,000"
3bdrm Bungalow in Ibeju for sale,350,3,3,unfurnished,"Lagos State, Ibeju",Ibeju,Lagos State,enterprise,"₦ 75,000,000"
3bdrm Duplex in Ilaje for sale,600,3,3,unfurnished,"Ondo State, Ilaje",Ilaje,Ondo State,enterprise,"₦ 105,000,000"
"4bdrm Duplex in Orchid Estate, Ikota for sale",200,4,4,unfurnished,"Lekki, Ikota",Ikota,Lekki,diamond,"₦ 220,000,000"
Furnished 4bdrm Duplex in Ado / Ajah for sale,500,4,4,furnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,diamond,"₦ 160,000,000"
4bdrm Duplex in Oko-Oba for sale,500,4,4,semi-furnished,"Agege, Oko-Oba",Oko-Oba,Agege,diamond,"₦ 380,000,000"
5bdrm Duplex in Omole Phase 1 for sale,500,5,5,semi-furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,diamond,"₦ 700,000,000"
3bdrm Duplex in GRA Phase 1 for sale,500,3,3,semi-furnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,diamond,"₦ 350,000,000"
"4bdrm Bungalow in Dalemo, Abule Egba for sale",600,4,4,semi-furnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,diamond,"₦ 95,000,000"
4bdrm Maisonette in Ikorodu Road / Ilupeju for sale,500,4,4,semi-furnished,"Ilupeju, Ikorodu Road / Ilupeju",Ikorodu Road / Ilupeju,Ilupeju,diamond,"₦ 243,000,000"
2bdrm Apartment in Lekki Phase 1 for sale,500,2,2,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 300,000,000"
2bdrm Apartment in Ologolo for sale,124,2,2,semi-furnished,"Lekki, Ologolo",Ologolo,Lekki,diamond,"₦ 125,000,000"
4bdrm Duplex in Ikota for sale,500,4,4,semi-furnished,"Lekki, Ikota",Ikota,Lekki,diamond,"₦ 200,000,000"
4bdrm House in Jahi for sale,500,4,4,unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),diamond,"₦ 380,000,000"
4bdrm Duplex in Maitama for sale,500,4,4,unfurnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),diamond,"₦ 1,700,000,000"
5bdrm Duplex in Gwarinpa for sale,800,5,5,unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),diamond,"₦ 480,000,000"
"3bdrm Bungalow in Abdul-Salam, Akala, Akobo for sale",500,3,3,semi-furnished,"Ibadan, Akobo",Akobo,Ibadan,enterprise,"₦ 85,000,000"
4bdrm House in Apo Resettlement for sale,500,4,4,unfurnished,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,diamond,"₦ 250,000,000"
4bdrm Duplex in Lokogoma for sale,500,4,4,unfurnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),diamond,"₦ 320,000,000"
5bdrm House in Gwarinpa for sale,500,5,5,unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),diamond,"₦ 240,000,000"
5bdrm Duplex in Utako for sale,500,5,5,unfurnished,"Abuja (FCT), Utako",Utako,Abuja (FCT),diamond,"₦ 680,000,000"
"6bdrm Duplex in Sunnyvale Estate, Dakwo District for sale",700,6,6,semi-furnished,"Abuja (FCT), Dakwo District",Dakwo District,Abuja (FCT),diamond,"₦ 470,000,000"
"6bdrm Duplex in Estate, Magodo Isheri for sale",700,6,6,semi-furnished,"Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,enterprise,"₦ 220,000,000"
"4bdrm Duplex in Secured Area, Ikeja GRA for sale",290,4,4,semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,enterprise,"₦ 550,000,000"
6bdrm Duplex in Guzape District for sale,850,6,7,semi-furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),diamond,"₦ 1,300,000,000"
"3bdrm Duplex in Secured Area, Fagba for sale",250,3,3,semi-furnished,"Agege, Fagba",Fagba,Agege,enterprise,"₦ 180,000,000"
5bdrm Duplex in Guzape District for sale,960,5,6,semi-furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),diamond,"₦ 1,500,000,000"
5bdrm Duplex in Jericho Estate for sale,500,5,5,unfurnished,"Ibadan, Jericho",Jericho,Ibadan,diamond,"₦ 170,000,000"
"4bdrm Duplex in Calton Gate Gra, for sale",450,4,4,unfurnished,"Ibadan, Akobo",Akobo,Ibadan,diamond,"₦ 290,000,000"
"4bdrm Duplex in Emmanuel Estate, Jericho for sale",400,4,4,unfurnished,"Ibadan, Jericho",Jericho,Ibadan,diamond,"₦ 130,000,000"
Furnished 5bdrm Duplex in Ikoyi S.W for sale,700,5,5,furnished,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,diamond,"₦ 1,530,000,000"
3bdrm Penthouse in Wuye for sale,750,3,4,unfurnished,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),diamond,"₦ 1,000,000,000"
